(127, 439)
(127, 510)
(128, 122)
(128, 376)
(128, 428)
(128, 522)
(129, 17)
(129, 18)
(129, 184)
(129, 499)
(129, 563)
(130, 240)
(131, 431)
(131, 441)
(131, 466)
(132, 76)
(132, 253)
(132, 472)
(133, 433)
(133, 434)
(134, 380)
(135, 64)
(135, 217)
(135, 218)
(135, 458)
(136, 37)
(137, 118)
(137, 423)
(138, 84)
(138, 208)
(138, 354)
(138, 497)
(138, 533)
(139, 314)
(139, 435)
(139, 577)
(140, 126)
(142, 75)
(142, 83)
(142, 337)
(142, 384)
(142, 434)
(142, 475)
(143, 475)
(144, 49)
(144, 79)
(144, 301)
(144, 379)
(144, 422)
(145, 334)
(146, 432)
(147, 38)
(147, 141)
(147, 237)
(148, 226)
(148, 346)
(148, 485)
(149, 238)
(150, 22)
(150, 42)
(150, 77)
(150, 80)
(150, 185)
(151, 158)
(151, 478)
(151, 487)
(152, 9)
(152, 33)
(152, 99)
(152, 136)
(152, 161)
(152, 322)
(152, 358)
(152, 373)
(152, 408)
(152, 604)
(153, 390)
(153, 490)
(154, 21)
(154, 36)
(154, 462)
(155, 184)
(155, 230)
(155, 313)
(155, 328)
(156, 126)
(157, 480)
(157, 518)
(157, 519)
(158, 230)
(158, 233)
(158, 307)
(158, 513)
(159, 31)
(159, 145)
(159, 237)
(159, 310)
(160, 119)
(160, 320)
(160, 598)
(161, 75)
(161, 136)
(161, 144)
(161, 321)
(161, 376)
(161, 420)
(161, 595)
(162, 65)
(162, 458)
(163, 46)
(165, 121)
(165, 343)
(165, 480)
(165, 487)
(166, 25)
(166, 522)
(167, 137)
(167, 538)
(168, 51)
(168, 97)
(168, 150)
(168, 371)
(168, 404)
(169, 30)
(169, 417)
(169, 596)
(170, 55)
(170, 262)
(171, 22)
(171, 98)
(171, 238)
(171, 595)
(171, 637)
(172, 42)
(172, 95)
(172, 145)
(172, 479)
(172, 646)
(173, 142)
(173, 283)
(173, 433)
(173, 595)
(174, 117)
(174, 124)
(175, 136)
(175, 644)
(177, 639)
(178, 143)
(178, 364)
(178, 513)
(179, 390)
(179, 532)
(180, 28)
(182, 107)
(182, 568)
(183, 637)
(184, 398)
(185, 151)
(185, 188)
(185, 248)
(185, 599)
(186, 89)
(186, 112)
(186, 154)
(186, 194)
(186, 294)
(186, 606)
(187, 82)
(187, 86)
(187, 148)
(187, 169)
(187, 224)
(187, 642)
(188, 193)
(188, 290)
(188, 325)
(188, 420)
(188, 422)
(188, 569)
(189, 53)
(189, 74)
(189, 164)
(189, 187)
(189, 259)
(189, 418)
(190, 155)
(190, 227)
(190, 376)
(191, 533)
(192, 163)
(192, 196)
(192, 605)
(193, 192)
(194, 643)
(195, 195)
(196, 96)
(196, 406)
(197, 520)
(198, 10)
(198, 14)
(199, 197)
(199, 380)
(199, 381)
(200, 77)
(200, 278)
(200, 479)
(201, 305)
(201, 479)
(201, 483)
(202, 171)
(202, 482)
(203, 90)
(203, 243)
(203, 248)
(204, 605)
(204, 619)
(205, 45)
(205, 185)
(205, 460)
(206, 361)
(206, 603)
(206, 615)
(207, 184)
(207, 393)
(207, 486)
(207, 522)
(207, 603)
(207, 626)
(208, 275)
(208, 534)
(209, 143)
(209, 630)
(210, 142)
(210, 216)
(210, 218)
(210, 631)
(211, 77)
(211, 96)
(211, 536)
(211, 566)
(212, 73)
(213, 137)
(213, 362)
(213, 411)
(214, 140)
(214, 459)
(214, 640)
(215, 285)
(215, 610)
(216, 406)
(216, 440)
(216, 627)
(217, 18)
(217, 112)
(217, 130)
(217, 361)
(217, 620)
(218, 8)
(218, 99)
(218, 155)
(218, 286)
(218, 406)
(219, 507)
(219, 525)
(219, 623)
(220, 47)
(220, 353)
(220, 506)
(221, 295)
(221, 459)
(221, 505)
(223, 135)
(223, 211)
(224, 150)
(224, 219)
(224, 220)
(224, 315)
(225, 498)
(226, 153)
(227, 256)
(227, 404)
(229, 493)
(230, 343)
(230, 529)
(231, 177)
(231, 372)
(232, 288)
(232, 350)
(232, 399)
(232, 429)
(233, 267)
(233, 419)
(234, 382)
(234, 396)
(235, 47)
(235, 56)
(235, 83)
(235, 84)
(235, 143)
(235, 205)
(235, 394)
(235, 453)
(236, 38)
(236, 39)
(236, 356)
(236, 476)
(237, 147)
(239, 160)
(241, 180)
(242, 338)
(244, 399)
(244, 416)
(244, 579)
(245, 41)
(245, 49)
(245, 334)
(245, 484)
(246, 146)
(246, 304)
(247, 404)
(248, 164)
(250, 119)
(251, 254)
(251, 395)
(251, 398)
(252, 176)
(252, 331)
(253, 469)
(254, 154)
(254, 192)
(256, 140)
(256, 187)
(256, 490)
(256, 500)
(256, 508)
(257, 117)
(257, 252)
(257, 413)
(258, 117)
(258, 471)
(259, 491)
(260, 116)
(260, 304)
(261, 61)
(261, 62)
(261, 117)
(261, 129)
(261, 152)
(261, 405)
(261, 418)
(262, 62)
(262, 100)
(262, 507)
(263, 96)
(263, 420)
(263, 627)
(264, 138)
(264, 344)
(265, 18)
(265, 255)
(265, 378)
(265, 506)
(267, 123)
(267, 244)
(268, 415)
(269, 13)
(269, 16)
(269, 449)
(269, 501)
(270, 123)
(270, 397)
(270, 572)
(270, 641)
(272, 578)
(272, 646)
(273, 321)
(274, 84)
(274, 436)
(275, 77)
(275, 159)
(275, 350)
(276, 313)
(276, 492)
(277, 20)
(277, 211)
(277, 614)
(279, 20)
(279, 37)
(280, 308)
(281, 16)
(281, 27)
(281, 37)
(281, 228)
(281, 453)
(281, 457)
(282, 394)
(283, 15)
(283, 254)
(283, 313)
(283, 357)
(283, 585)
(283, 594)
(284, 232)
(285, 20)
(285, 101)
(285, 195)
(285, 256)
(286, 126)
(286, 130)
(287, 29)
(287, 66)
(287, 145)
(288, 104)
(288, 242)
(289, 236)
(290, 101)
(291, 493)
(292, 23)
(292, 39)
(292, 61)
(293, 26)
(293, 96)
(293, 97)
(293, 195)
(294, 100)
(294, 107)
(294, 490)
(295, 65)
(295, 124)
(295, 144)
(296, 41)
(296, 426)
(296, 511)
(296, 582)
(297, 512)
(298, 164)
(299, 57)
(299, 67)
(299, 83)
(299, 626)
(300, 203)
(300, 443)
(301, 27)
(301, 311)
(302, 101)
(303, 25)
(303, 124)
(303, 289)
(303, 569)
(303, 577)
(304, 65)
(304, 278)
(304, 297)
(304, 337)
(304, 624)
(305, 188)
(305, 309)
(305, 462)
(305, 579)
(306, 272)
(306, 280)
(306, 365)
(306, 383)
(307, 124)
(307, 285)
(308, 67)
(308, 155)
(308, 641)
(311, 11)
(311, 193)
(311, 230)
(311, 286)
(311, 469)
(312, 215)
(312, 645)
(313, 209)
(314, 118)
(314, 633)
(315, 46)
(315, 79)
(315, 114)
(315, 126)
(315, 152)
(315, 171)
(315, 295)
(315, 424)
(316, 163)
(317, 91)
(317, 197)
(317, 265)
(317, 596)
(318, 198)
(318, 451)
(318, 462)
(319, 32)
(319, 481)
(319, 627)
(320, 86)
(320, 108)
(320, 183)
(320, 225)
(320, 481)
(320, 542)
(321, 219)
(321, 228)
(321, 458)
(323, 20)
(323, 281)
(324, 35)
(324, 75)
(324, 232)
(324, 325)
(325, 325)
(325, 435)
(326, 39)
(326, 50)
(326, 212)
(327, 9)
(327, 41)
(327, 253)
(327, 510)
(327, 587)
(327, 641)
(328, 161)
(328, 486)
(329, 629)
(330, 140)
(330, 328)
(331, 228)
(331, 307)
(332, 162)
(332, 447)
(333, 68)
(333, 220)
(333, 258)
(333, 434)
(334, 111)
(334, 139)
(334, 369)
(334, 415)
(334, 417)
(335, 10)
(335, 370)
(335, 647)
(336, 114)
(336, 261)
(337, 302)
(337, 424)
(338, 99)
(338, 206)
(338, 210)
(338, 285)
(339, 17)
(339, 304)
(339, 324)
(339, 350)
(339, 367)
(340, 144)
(340, 482)
(341, 27)
(341, 73)
(341, 231)
(341, 355)
(342, 41)
(344, 232)
(344, 296)
(345, 37)
(345, 438)
(346, 55)
(346, 392)
(347, 164)
(347, 308)
(347, 395)
(347, 441)
(348, 90)
(348, 385)
(348, 404)
(349, 439)
(350, 11)
(350, 119)
(350, 184)
(350, 369)
(351, 381)
(352, 86)
(352, 117)
(352, 287)
(353, 113)
(354, 185)
(354, 433)
(355, 21)
(355, 395)
(356, 16)
(356, 283)
(357, 52)
(357, 568)
(358, 19)
(358, 563)
(359, 107)
(359, 232)
(359, 310)
(359, 624)
(360, 23)
(360, 114)
(360, 169)
(361, 54)
(361, 315)
(361, 378)
(361, 638)
(363, 33)
(363, 577)
(363, 623)
(364, 32)
(364, 119)
(365, 164)
(365, 326)
(365, 628)
(366, 146)
(366, 542)
(366, 638)
(367, 648)
(368, 115)
(368, 160)
(368, 511)
(368, 636)
(369, 536)
(369, 643)
(370, 11)
(370, 15)
(370, 147)
(370, 233)
(370, 506)
(371, 12)
(371, 456)
(371, 596)
(372, 66)
(372, 114)
(372, 394)
(373, 153)
(373, 386)
(374, 113)
(374, 334)
(374, 457)
(375, 149)
(375, 159)
(375, 347)
(375, 496)
(376, 77)
(376, 152)
(377, 112)
(377, 299)
(378, 39)
(378, 277)
(378, 308)
(379, 18)
(379, 54)
(380, 73)
(380, 270)
(381, 26)
(381, 187)
(382, 383)
(384, 70)
(384, 160)
(384, 393)
(384, 443)
(385, 126)
(386, 277)
(386, 423)
(386, 623)
(387, 168)
(387, 195)
(387, 357)
(388, 189)
(388, 278)
(388, 352)
(388, 355)
(388, 461)
(388, 624)
(388, 627)
(389, 267)
(389, 309)
(389, 423)
(389, 443)
(389, 464)
(390, 108)
(390, 355)
(391, 18)
(391, 72)
(392, 67)
(393, 20)
(394, 64)
(395, 24)
(395, 105)
(396, 267)
(397, 338)
(397, 356)
(398, 26)
(398, 356)
(398, 458)
(398, 586)
(399, 291)
(400, 38)
(400, 140)
(400, 350)
(400, 414)
(401, 17)
(401, 53)
(401, 141)
(401, 242)
(402, 144)
(402, 177)
(402, 396)
(403, 12)
(403, 17)
(403, 75)
(404, 88)
(404, 156)
(404, 354)
(404, 405)
(405, 137)
(405, 275)
(406, 65)
(406, 195)
(406, 252)
(406, 342)
(407, 233)
(408, 110)
(409, 157)
(409, 440)
(410, 186)
(410, 425)
(411, 189)
(411, 225)
(413, 99)
(414, 36)
(414, 40)
(414, 107)
(414, 117)
(414, 299)
(415, 246)
(415, 298)
(416, 144)
(416, 243)
(416, 261)
(416, 348)
(416, 500)
(417, 16)
(417, 207)
(417, 262)
(418, 27)
(419, 626)
(420, 290)
(420, 509)
(420, 565)
(421, 408)
(422, 498)
(423, 12)
(423, 119)
(423, 317)
(424, 81)
(424, 151)
(424, 224)
(424, 278)
(424, 285)
(425, 123)
(425, 274)
(425, 303)
(425, 320)
(425, 649)
(426, 19)
(426, 259)
(426, 304)
(426, 310)
(426, 428)
(426, 516)
(427, 60)
(427, 88)
(427, 156)
(427, 194)
(427, 265)
(427, 279)
(427, 312)
(427, 319)
(428, 19)
(428, 20)
(428, 230)
(428, 313)
(428, 317)
(428, 338)
(429, 148)
(430, 85)
(430, 202)
(431, 39)
(431, 227)
(431, 228)
(432, 16)
(432, 53)
(432, 90)
(432, 165)
(433, 63)
(433, 72)
(433, 163)
(434, 24)
(434, 45)
(434, 72)
(434, 77)
(434, 238)
(435, 43)
(435, 90)
(435, 173)
(435, 276)
(435, 337)
(435, 589)
(436, 91)
(436, 182)
(436, 234)
(437, 61)
(437, 82)
(437, 172)
(437, 173)
(437, 304)
(437, 305)
(438, 49)
(438, 163)
(438, 176)
(438, 271)
(439, 91)
(439, 179)
(439, 285)
(439, 299)
(440, 133)
(440, 177)
(440, 226)
(440, 273)
(440, 344)
(442, 230)
(442, 264)
(442, 279)
(442, 305)
(442, 619)
(443, 50)
(443, 70)
(443, 72)
(443, 198)
(443, 228)
(443, 230)
(443, 307)
(444, 64)
(444, 216)
(444, 233)
(444, 244)
(444, 479)
(444, 482)
(445, 20)
(445, 135)
(446, 65)
(446, 168)
(446, 384)
(446, 476)
(446, 523)
(446, 598)
(446, 619)
(447, 21)
(447, 86)
(447, 299)
(447, 630)
(448, 68)
(448, 83)
(449, 34)
(449, 39)
(449, 181)
(449, 320)
(450, 409)
(451, 30)
(453, 88)
(453, 94)
(453, 142)
(453, 270)
(453, 529)
(453, 632)
(455, 70)
(455, 84)
(455, 281)
(455, 356)
(455, 527)
(456, 82)
(456, 85)
(456, 86)
(456, 93)
(456, 157)
(456, 285)
(456, 365)
(456, 475)
(457, 84)
(457, 332)
(458, 84)
(458, 86)
(458, 87)
(458, 284)
(458, 355)
(458, 406)
(458, 561)
(459, 53)
(459, 74)
(459, 84)
(459, 185)
(459, 335)
(459, 536)
(460, 276)
(460, 364)
(461, 71)
(461, 210)
(461, 279)
(461, 581)
(462, 165)
(462, 280)
(462, 349)
(463, 190)
(463, 287)
(463, 370)
(463, 645)
(464, 89)
(464, 91)
(464, 348)
(465, 58)
(465, 195)
(466, 176)
(466, 349)
(467, 56)
(467, 193)
(467, 282)
(467, 327)
(468, 78)
(468, 92)
(469, 79)
(469, 96)
(469, 98)
(470, 79)
(471, 140)
(471, 188)
(472, 114)
(472, 457)
(473, 244)
(473, 295)
(474, 244)
(475, 189)
(475, 466)
(476, 56)
(476, 60)
(476, 121)
(476, 314)
(476, 462)
(476, 463)
(477, 50)
(477, 66)
(477, 379)
(478, 119)
(478, 122)
(478, 203)
(478, 285)
(478, 424)
(478, 620)
(479, 336)
(479, 409)
(479, 453)
(479, 619)
(480, 128)
(480, 171)
(480, 285)
(480, 376)
(480, 515)
(481, 13)
(481, 282)
(481, 526)
(483, 124)
(483, 245)
(483, 504)
(484, 258)
(484, 270)
(484, 333)
(484, 536)
(485, 96)
(485, 162)
(485, 293)
(485, 504)
(485, 537)
(486, 93)
(486, 100)
(486, 127)
(486, 161)
(486, 251)
(486, 564)
(486, 565)
(487, 255)
(487, 434)
(487, 494)
(488, 98)
(488, 125)
(488, 141)
(488, 190)
(488, 246)
(489, 213)
(489, 306)
(490, 248)
(492, 203)
(492, 260)
(492, 401)
(492, 441)
(492, 444)
(493, 270)
(493, 397)
(494, 488)
(494, 490)
(495, 150)
(495, 152)
(495, 364)
(497, 137)
(497, 267)
(497, 296)
(497, 342)
(498, 204)
(498, 243)
(498, 492)
(499, 136)
(499, 155)
(499, 214)
(499, 321)
(499, 562)
(500, 235)
(500, 362)
(501, 32)
(501, 142)
(502, 102)
(502, 125)
(502, 139)
(502, 282)
(502, 617)
(503, 107)
(503, 159)
(503, 216)
(504, 173)
(504, 480)
(504, 481)
(504, 624)
(505, 636)
(507, 101)
(507, 102)
(507, 103)
(508, 106)
(508, 144)
(508, 255)
(508, 326)
(508, 335)
(509, 184)
(509, 255)
(509, 457)
(510, 134)
(510, 173)
(510, 230)
(510, 597)
(511, 184)
(511, 188)
(511, 230)
(511, 253)
(511, 295)
(512, 115)
(512, 162)
(512, 183)
(512, 230)
(512, 413)
(512, 484)
(513, 51)
(513, 101)
(513, 119)
(513, 185)
(513, 375)
(513, 416)
(514, 122)
(514, 229)
(514, 254)
(515, 124)
(515, 140)
(515, 149)
(515, 181)
(515, 210)
(515, 253)
(515, 256)
(515, 499)
(516, 150)
(516, 164)
(516, 349)
(517, 115)
(517, 492)
(518, 120)
(518, 123)
(518, 125)
(518, 140)
(518, 307)
(518, 397)
(519, 117)
(519, 332)
(519, 384)
(520, 270)
(521, 120)
(521, 166)
(521, 209)
(522, 112)
(522, 126)
(522, 130)
(522, 218)
(522, 325)
(522, 334)
(523, 114)
(523, 267)
(523, 454)
(525, 243)
(525, 244)
(525, 455)
(526, 104)
(527, 210)
(528, 358)
(528, 554)
(530, 359)
(531, 118)
(531, 358)
(532, 197)
(533, 393)
(534, 26)
(535, 286)
(535, 292)
(535, 550)
(536, 331)
(536, 439)
(537, 81)
(537, 185)
(538, 112)
(539, 93)
(539, 150)
(539, 288)
(539, 301)
(539, 341)
(540, 83)
(540, 108)
(540, 307)
(542, 560)
(545, 94)
(545, 98)
(546, 288)
(547, 290)
(547, 291)
(547, 364)
(548, 98)
(548, 227)
(548, 239)
(548, 292)
(548, 383)
(550, 289)
(551, 290)
(553, 299)
(553, 385)
(554, 35)
(555, 227)
(556, 286)
(556, 297)
(556, 364)
(556, 586)
(558, 266)
(558, 291)
(559, 20)
(559, 192)
(560, 292)
(561, 433)
(561, 596)
(562, 254)
(563, 643)
(564, 35)
(565, 647)
(566, 646)
(567, 24)
(567, 30)
(567, 646)
(568, 308)
(568, 464)
(568, 480)
(569, 431)
(569, 590)
(569, 634)
(570, 164)
(570, 415)
(571, 52)
(571, 163)
(571, 169)
(572, 171)
(572, 214)
(572, 255)
(572, 257)
(572, 357)
(573, 157)
(573, 372)
(575, 156)
(575, 500)
(575, 529)
(576, 201)
(576, 228)
(576, 256)
(576, 451)
(576, 491)
(576, 530)
(577, 214)
(577, 215)
(577, 230)
(578, 155)
(578, 407)
(579, 157)
(579, 272)
(580, 156)
(580, 216)
(581, 537)
(582, 347)
(582, 450)
(582, 538)
(583, 37)
(583, 525)
(584, 165)
(584, 527)
(585, 204)
(585, 478)
(585, 650)
(586, 57)
(586, 62)
(586, 199)
(586, 474)
(586, 528)
(586, 614)
(588, 361)
(589, 41)
(589, 178)
(589, 361)
(589, 384)
(590, 196)
(590, 294)
(590, 387)
(590, 420)
(590, 648)
(591, 158)
(591, 162)
(591, 261)
(591, 441)
(592, 183)
(592, 388)
(592, 633)
(593, 45)
(593, 62)
(593, 151)
(593, 162)
(594, 158)
(594, 223)
(594, 349)
(594, 351)
(595, 271)
(595, 286)
(595, 344)
(596, 126)
(596, 160)
(596, 220)
(596, 380)
(596, 540)
(597, 160)
(597, 166)
(597, 184)
(597, 185)
(598, 184)
(598, 256)
(599, 162)
(599, 226)
(599, 256)
(599, 257)
(599, 373)
(600, 159)
(600, 162)
(600, 455)
(602, 53)
(602, 258)
(603, 205)
(603, 359)
(604, 137)
(604, 158)
(604, 338)
(605, 149)
(605, 201)
(605, 412)
(606, 153)
(606, 331)
(606, 453)
(607, 226)
(608, 392)
(609, 350)
(609, 441)
(610, 351)
(610, 445)
(611, 226)
(611, 482)
(612, 133)
(612, 286)
(612, 355)
(613, 336)
(614, 128)
(614, 130)
(614, 232)
(614, 416)
(614, 645)
(615, 135)
(615, 520)
(616, 412)
(617, 130)
(617, 144)
(617, 152)
(617, 185)
(617, 214)
(617, 310)
(617, 348)
(617, 383)
(617, 528)
(618, 383)
(619, 185)
(619, 347)
(620, 219)
(620, 244)
(621, 412)
(622, 83)
(622, 123)
(622, 416)
(623, 226)
(623, 451)
(624, 245)
(624, 408)
(625, 149)
(625, 153)
(626, 141)
(626, 147)
(626, 148)
(626, 257)
(626, 288)
(626, 411)
(626, 540)
(626, 591)
(627, 152)
(627, 153)
(627, 181)
(627, 246)
(627, 300)
(627, 341)
(627, 370)
(628, 244)
(628, 342)
(628, 496)
(628, 588)
(629, 233)
(629, 371)
(630, 132)
(630, 151)
(631, 107)
(632, 244)
(632, 303)
(632, 313)
(632, 332)
(633, 233)
(633, 380)
(633, 501)
(634, 261)
(634, 310)
(634, 399)
(635, 224)
(636, 261)
(637, 280)
(637, 391)
(638, 284)
(638, 623)
(638, 625)
(640, 212)
(640, 294)
(641, 264)
(641, 295)
(641, 308)
(641, 470)
(641, 599)
(642, 241)
(643, 341)
(643, 387)
(645, 379)
(646, 120)
(646, 228)
(647, 278)
(647, 288)
(647, 356)
(647, 379)
(648, 247)
(648, 300)
(649, 370)
(650, 142)
(650, 249)
(650, 349)
(651, 305)
(652, 126)
(652, 128)
(652, 469)
(652, 597)
(653, 142)
(653, 383)
(655, 266)
(655, 385)
(656, 121)
(656, 280)
(657, 253)
(657, 600)
(658, 412)
(659, 285)
(659, 325)
(659, 372)
(659, 423)
(659, 462)
(660, 338)
(662, 336)
(663, 231)
(663, 312)
(663, 437)
(663, 598)
(664, 400)
(666, 179)
(667, 139)
(667, 182)
(667, 242)
(668, 161)
(668, 492)
(668, 561)
(669, 146)
(669, 164)
(670, 160)
(670, 257)
(670, 274)
(672, 143)
(672, 163)
(672, 415)
(672, 526)
(672, 545)
(673, 262)
(674, 305)
(674, 306)
(674, 397)
(674, 435)
(675, 279)
(675, 442)
(675, 463)
(675, 467)
(676, 544)
(677, 306)
(678, 388)
(678, 421)
(679, 425)
(680, 163)
(680, 337)
(680, 338)
(680, 399)
(681, 149)
(681, 165)
(681, 316)
(681, 544)
(683, 237)
(683, 387)
(683, 419)
(684, 104)
(684, 386)
(685, 176)
(685, 419)
(687, 268)
(687, 467)
(687, 474)
(688, 119)
(688, 130)
(688, 269)
(689, 303)
(690, 125)
(691, 238)
(691, 324)
(691, 441)
(691, 459)
(692, 117)
(693, 242)
(693, 457)
(693, 576)
(694, 28)
(694, 202)
(694, 309)
(694, 329)
(695, 178)
(696, 180)
(696, 185)
(696, 202)
(696, 326)
(697, 180)
(697, 186)
(697, 325)
(697, 350)
(698, 135)
(698, 249)
(699, 249)
(699, 321)
(700, 189)
(700, 340)
(701, 360)
(702, 121)
(702, 359)
(705, 121)
(706, 118)
(706, 129)
(708, 219)
(708, 221)
(708, 306)
(708, 389)
(708, 417)
(708, 478)
(709, 57)
(709, 168)
(709, 305)
(709, 306)
(709, 462)
(709, 557)
(710, 66)
(710, 320)
(711, 63)
(711, 66)
(711, 282)
(711, 551)
(712, 282)
(713, 168)
(713, 220)
(713, 238)
(713, 476)
(714, 128)
(714, 450)
(714, 573)
(715, 120)
(715, 172)
(715, 223)
(715, 346)
(716, 65)
(716, 171)
(716, 201)
(716, 554)
(717, 126)
(717, 268)
(718, 195)
(718, 269)
(718, 557)
(719, 139)
(719, 283)
(719, 311)
(720, 211)
(720, 439)
(720, 446)
(720, 535)
(721, 242)
(721, 289)
(722, 190)
(722, 208)
(722, 229)
(722, 291)
(722, 369)
(723, 184)
(723, 190)
(723, 232)
(723, 337)
(724, 331)
(724, 483)
(725, 203)
(725, 219)
(725, 230)
(725, 335)
(726, 238)
(727, 213)
(728, 291)
(729, 298)
(729, 361)
(730, 280)
(731, 290)
(731, 296)
(732, 171)
(732, 254)
(732, 264)
(732, 313)
(732, 549)
(733, 199)
(733, 275)
(733, 321)
(733, 410)
(733, 507)
(733, 548)
(734, 252)
(734, 256)
(734, 504)
(735, 252)
(735, 253)
(735, 266)
(735, 275)
(735, 379)
(735, 492)
(736, 431)
(737, 157)
(737, 430)
(738, 140)
(738, 159)
(738, 204)
(738, 229)
(738, 240)
(738, 243)
(738, 273)
(739, 138)
(739, 155)
(739, 232)
(740, 167)
(740, 427)
(740, 432)
(741, 198)
(741, 242)
(741, 248)
(741, 470)
(742, 31)
(742, 236)
(742, 254)
(742, 416)
(743, 228)
(744, 253)
(744, 254)
(744, 314)
(745, 125)
(745, 147)
(745, 166)
(745, 227)
(745, 286)
(746, 103)
(746, 224)
(746, 225)
(746, 296)
(746, 360)
(746, 447)
(747, 12)
(747, 115)
(747, 226)
(747, 504)
(748, 148)
(748, 182)
(748, 232)
(748, 364)
(748, 403)
(749, 119)
(750, 234)
(750, 307)
(751, 119)
(751, 139)
(751, 212)
(751, 219)
(751, 308)
(751, 462)
(751, 464)
(752, 333)
(753, 247)
(754, 248)
(754, 284)
(754, 306)
(754, 499)
(754, 514)
(755, 219)
(755, 237)
(755, 299)
(755, 305)
(755, 334)
(756, 335)
(756, 490)
(757, 109)
(757, 224)
(757, 303)
(757, 310)
(757, 494)
(757, 496)
(757, 519)
(758, 174)
(758, 248)
(758, 304)
(758, 316)
(758, 550)
(759, 105)
(759, 242)
(759, 341)
(759, 440)
(760, 235)
(760, 304)
(761, 179)
(762, 170)
(762, 300)
(762, 312)
(762, 500)
(762, 588)
(763, 183)
(763, 386)
(763, 495)
(764, 84)
(764, 183)
(764, 211)
(764, 310)
(764, 393)
(764, 447)
(764, 476)
(765, 111)
(765, 309)
(765, 477)
(766, 388)
(767, 300)
(768, 120)
(768, 171)
(768, 318)
(770, 311)
(770, 571)
(771, 370)
(771, 371)
(771, 497)
(771, 618)
(772, 64)
(772, 70)
(772, 309)
(773, 77)
(773, 78)
(773, 136)
(773, 309)
(773, 365)
(773, 393)
(773, 404)
